	network	network_description	compute	protocol	k	protocol_description	block_interval	activation_delay	number_activations	activations	incentive_scheme	incentive_scheme_description	strategy	strategy_description	reward	machine_duration_s	error	compute_weakest	compute_strongest	compute_gini	activations_weakest	activations_strongest	activations_gini	reward_weakest	reward_strongest	reward_gini	efficiency_weakest	efficiency_strongest	efficiency_gini	activations_compute_gini_delta	reward_activations_gini_delta
176	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	120.0	15.0	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	discount	1 per confirmed pow solution			16849.25|34160.75|51203.5|68789.375|85799.|103430.25|120102.|137906.|154933.625|172781.25	26.834513446		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017811893800445053	0.18265271603828934	0.30169297165298564	0.9962466469290818	1.0026883397742097	0.0012885883020741277	0.0006985999999998826	0.0009943716529856594
177	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	120.0	15.0	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			16707.|33917.|50862.|68543.|85519.|103292.|120077.|138044.|155362.|173632.	27.993297934		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.01766151666834046	0.183552071715885	0.30347373817993456	0.9878358223804722	1.0076254328040546	0.0036821055787872262	0.0006985999999998826	0.0027751381799345776
178	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	120.0	15.0	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			16116.75|32689.75|49042.75|66080.125|82494.|99575.5|115789.5|133157.875|149815.875|167434.25	29.478483231		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017668070649809367	0.18355066363862715	0.3035010553511572	0.9882023966558179	1.0076177030386366	0.003703436937519065	0.0006985999999998826	0.002802455351157196
179	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	120.0	15.0	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	block	1 per confirmed block			2232.|4392.|6561.|9021.|11065.|13518.|15620.|17890.|20384.|22539.	30.017850681		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.018113648536787263	0.1829137653990359	0.3031942347957345	1.0131242539732235	1.004121393471978	0.006006356145452812	0.0006985999999998826	0.0024956347957345026
180	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	16	Bₖ with less leader modification with k=16	30.0	1.875	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	constant	1 per confirmed pow solution			16611.|33777.|50576.|68228.|85280.|102903.|119883.|137829.|155035.|173142.	22.854365068		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017610128235573497	0.18355624724361366	0.30388502052447675	0.9849615882081492	1.00764835473512	0.004387161851872344	0.0006985999999998826	0.003186420524476763
181	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	16	Bₖ with less leader modification with k=16	30.0	1.875	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	block	1 per confirmed block			942.|1921.|2962.|4161.|5177.|6407.|7396.|8538.|10017.|11433.	24.025247487		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.015978559554907217	0.19393086134952675	0.3221257251416358	0.8937054396167133	1.0646007221528344	0.030472409260937534	0.0006985999999998826	0.021427125141635806
182	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	600.0	75.0	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17816.|36116.|54173.|72661.|90518.|109208.|126585.|145192.|163119.|181724.	23.389007361		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.0178676016335176	0.18225033897897128	0.3008438370012596	0.9993624718114884	1.0004794550977492	0.00023682716689392075	0.0006985999999998826	0.0001452370012596238
183	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	600.0	75.0	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	discount	1 per confirmed pow solution			17651.875|35789.875|53696.|72042.|89732.|108238.625|125495.25|143946.5|161732.25|180202.625	25.010477558		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017856745440438148	0.1822940850376368	0.3009196764478866	0.9987552682162396	1.000719602979951	0.0003389543486567593	0.0006985999999998826	0.0002210764478866034
184	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	600.0	75.0	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			17625.|35739.|53616.|72000.|89684.|108219.|125503.|143986.|161795.|180360.	26.515781539		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.01782955852495683	0.18245328655666462	0.3012462987859715	0.9972346621710851	1.0015935538867093	0.0007816336240512045	0.0006985999999998826	0.0005476987859714955
185	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	600.0	75.0	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17486.375|35462.75|53211.75|71466.625|89005.625|107379.5|124555.75|142898.875|160581.25|179016.375	27.798649006		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.01782387224901921	0.1824714955777007	0.30127226550639674	0.996916620002193	1.001693513928189	0.0008290857113959626	0.0006985999999998826	0.0005736655063967588
186	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	600.0	75.0	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	block	1 per confirmed block			2255.|4528.|6821.|9116.|11542.|13700.|15613.|17977.|20225.|22862.	28.53423542		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.01809225041921068	0.18342573351840114	0.29908054461284184	1.0119274243084446	1.0069318880255658	0.005388263413357531	0.0006985999999998826	-0.001618055387158146
187	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	1	Bₖ with k=1	30.0	30.0	1000000	18067|36552|54663|72357|90827|109400|127607|145149|164015|181363	constant	1 per confirmed pow solution			17392.|35274.|52676.|69866.|87795.|105775.|123403.|140469.|158840.|175883.	69.720728921		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018067	0.181363	0.29986579999999996	0.01797858737012507	0.18181508063590776	0.3007047953581503	0.9951064022873233	1.0024926839317156	0.0012023806972527246	-0.00013420000000013976	0.0008389953581503518
188	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	1	Bₖ with k=1	30.0	30.0	1000000	18067|36552|54663|72357|90827|109400|127607|145149|164015|181363	block	1 per confirmed block			17392.|35274.|52676.|69866.|87795.|105775.|123403.|140469.|158840.|175883.	72.077974216		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018067	0.181363	0.29986579999999996	0.01797858737012507	0.18181508063590776	0.3007047953581503	0.9951064022873233	1.0024926839317156	0.0012023806972527246	-0.00013420000000013976	0.0008389953581503518
189	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	8	Bₖ with k=8	120.0	15.0	1000000	18272|36533|54372|72762|90541|109416|126849|145622|163674|181959	constant	1 per confirmed pow solution			17992.|35946.|53563.|71688.|89278.|107890.|125172.|143679.|161532.|179684.	43.504840322		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018272	0.181959	0.3000556	0.018239621095999286	0.1821569629287203	0.30047667128942523	0.9982279496496982	1.001087953487985	0.0006115388257419863	5.559999999987797e-05	0.0004210712894252566
190	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	8	Bₖ with k=8	120.0	15.0	1000000	18272|36533|54372|72762|90541|109416|126849|145622|163674|181959	block	1 per confirmed block			2229.|4422.|6624.|8797.|11174.|13588.|15595.|17905.|20322.|22647.	45.800586829		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018272	0.181959	0.3000556	0.018077419040899247	0.18366949709252817	0.3035408708628338	0.9893508669493896	1.0094004533577792	0.005702713257437555	5.559999999987797e-05	0.0034852708628338447
191	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	16	Bₖ with k=16	600.0	37.5	1000000	18233|36486|54550|72946|91207|108996|126931|145194|163583|181874	constant	1 per confirmed pow solution			18182.|36365.|54374.|72743.|90929.|108665.|126568.|144788.|163142.|181364.	24.613034601		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018233	0.181874	0.2995411999999999	0.01823451540436457	0.18188783697047498	0.29959864409499365	1.000083113276179	1.0000760799810582	0.00010753845129269116	-0.0004588000000002035	5.744409499375269e-05
192	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	16	Bₖ with k=16	600.0	37.5	1000000	18233|36486|54550|72946|91207|108996|126931|145194|163583|181874	block	1 per confirmed block			1165.|2361.|3339.|4576.|5627.|6836.|8008.|9064.|10037.|11307.	25.919025186		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018233	0.181874	0.2995411999999999	0.018693838254172014	0.18143453145057767	0.29707958921694483	1.0252749549811888	0.9975836647930857	0.009299285128509064	-0.0004588000000002035	-0.002461610783055068
193	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	8	Bₖ with k=8	60.0	7.5	1000000	18023|36655|54590|72807|90512|108947|127868|144819|163727|182052	constant	1 per confirmed pow solution			17488.|35568.|52937.|70704.|87935.|105953.|124382.|140952.|159556.|177573.	47.23498161		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018023	0.182052	0.30005280000000006	0.01797239190666853	0.18249151121013557	0.30089039800708695	0.9971920272245758	1.0024142069855622	0.0010407731364554	5.279999999996399e-05	0.0008375980070868816
194	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	8	Bₖ with k=8	60.0	7.5	1000000	18023|36655|54590|72807|90512|108947|127868|144819|163727|182052	block	1 per confirmed block			2163.|4500.|6535.|8929.|11039.|13238.|15551.|17496.|19998.|22182.	49.404208433		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018023	0.182052	0.30005280000000006	0.017783295377000928	0.18237127048203172	0.30052124869482294	0.9867000708539604	1.0017537323513706	0.004454027015910509	5.279999999996399e-05	0.0004684486948228761
195	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	32	Bₖ with less leader modification with k=32	30.0	0.9375	1000000	17869|36211|54358|72707|90762|109513|127206|145592|163463|182319	constant	1 per confirmed pow solution			16540.|33744.|50689.|67926.|85010.|102798.|119873.|137530.|154782.|173156.	16.88716925		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017869	0.182319	0.30092320000000006	0.017557491762627806	0.18380804375148613	0.3040868405856177	0.982567114143366	1.0081672439596867	0.0043610507234273736	0.0009231999999999574	0.003163640585617633
196	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	32	Bₖ with less leader modification with k=32	30.0	0.9375	1000000	17869|36211|54358|72707|90762|109513|127206|145592|163463|182319	block	1 per confirmed block			404.|910.|1422.|1943.|2456.|2988.|3834.|4335.|5223.|5924.	18.244777574		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017869	0.182319	0.30092320000000006	0.013723292231393729	0.2012296613336051	0.3418628350147763	0.767994416665383	1.1037229325172093	0.059422437965300445	0.0009231999999999574	0.040939635014776266
197	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	16	Bₖ with less leader modification with k=16	600.0	37.5	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	constant	1 per confirmed pow solution			17820.|36117.|54157.|72651.|90546.|109163.|126646.|145176.|163122.|181722.	25.874227257		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017871469833119383	0.18224687098844672	0.300851452182285	0.9995788261714517	1.0004604172551326	0.00022478491516311885	0.0006985999999998826	0.00015285218228500153
198	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	16	Bₖ with less leader modification with k=16	600.0	37.5	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	block	1 per confirmed block			1097.|2176.|3324.|4540.|5706.|6749.|8006.|9064.|10174.|11484.	27.936719034		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017602695763799744	0.18427471116816432	0.3042522464698331	0.9845458786173581	1.0115924263882585	0.00802417148551534	0.0006985999999998826	0.0035536464698331383
199	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	16	Bₖ with k=16	300.0	18.75	1000000	18005|36039|53836|72946|90814|109549|128067|145277|163562|181905	constant	1 per confirmed pow solution			17906.|35837.|53486.|72504.|90248.|108887.|127357.|144442.|162652.|180985.	33.626147834		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018005	0.181905	0.30090639999999996	0.01800857685375901	0.18202179615087538	0.30105420475025746	1.000198658914691	1.0006420722403198	0.00022417862398222774	0.0009063999999998629	0.0001478047502574964
200	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	16	Bₖ with k=16	300.0	18.75	1000000	18005|36039|53836|72946|90814|109549|128067|145277|163562|181905	block	1 per confirmed block			1120.|2340.|3338.|4574.|5596.|6851.|7951.|8944.|10217.|11213.	35.071533795		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018005	0.181905	0.30090639999999996	0.018022657054582905	0.18043576210092688	0.29832646755921727	1.000980675067087	0.9919230482995347	0.007030510383764745	0.0009063999999998629	-0.002579932440782695
201	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	120.0	7.5	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17540.|35629.|53407.|71723.|89370.|107821.|125154.|143613.|161428.|179867.	30.498497958		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017797132977255384	0.18250381512086628	0.30148688247804273	0.9954210513594376	1.0018709349366572	0.0011176614282977818	0.0006985999999998826	0.0007882824780427455
202	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	120.0	7.5	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	discount	1 per confirmed pow solution			15952.9375|32410.5|48637.9375|65341.125|81431.3125|98200.125|114065.9375|130925.75|147205.3125|164031.0625	31.304327107		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017760968579450948	0.18262157343225688	0.3017861377507509	0.993398320904466	1.0025173796668747	0.0015903119931620225	0.0006985999999998826	0.0010875377507509332
203	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	120.0	7.5	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			15583.|31762.|47882.|64678.|80823.|97881.|113941.|131525.|148177.|165950.	32.155072055		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017349104099077934	0.18475799430417655	0.30630860318725633	0.9703621063302161	1.0142454521729252	0.007947457558102933	0.0006985999999998826	0.005610003187256352
204	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	120.0	7.5	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			14268.75|29084.625|43885.25|59274.1875|74069.4375|89623.6875|104394.5625|120509.6875|135796.5625|152049.	33.010239855		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017338417041256472	0.18475963015022376	0.3063400887593287	0.9697643627303805	1.0142544322953826	0.00802793256845132	0.0006985999999998826	0.005641488759328739
205	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	120.0	7.5	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	block	1 per confirmed block			1045.|2144.|3233.|4403.|5603.|6733.|7849.|8987.|10242.|11358.	33.632260872		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.016965111937269673	0.1843920970177119	0.3080361056544962	0.9488848334509578	1.0122368264560415	0.012442097506144981	0.0006985999999998826	0.007337505654496201
206	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	16	Bₖ with k=16	120.0	7.5	1000000	18262|36234|54300|72699|90751|109572|127212|145463|163582|181925	constant	1 per confirmed pow solution			17964.|35668.|53431.|71628.|89399.|107987.|125360.|143412.|161286.|179673.	38.274169972		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018262	0.181925	0.30025779999999996	0.018222615357148652	0.18225962864979794	0.3007072371090517	0.9978433554456605	1.0018393769399365	0.0005917529626566169	0.0002577999999998637	0.0004494371090517091
207	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	16	Bₖ with k=16	120.0	7.5	1000000	18262|36234|54300|72699|90751|109572|127212|145463|163582|181925	block	1 per confirmed block			1094.|2193.|3317.|4431.|5526.|6834.|7993.|8972.|10058.|11195.	40.447897686		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018262	0.181925	0.30025779999999996	0.017755993053414052	0.18169866748900396	0.30226250953532535	0.9722918110510378	0.9987559020970397	0.007396087334138522	0.0002577999999998637	0.0020047095353253885
208	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	32	Bₖ with less leader modification with k=32	60.0	1.875	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	constant	1 per confirmed pow solution			17245.|34930.|52496.|70545.|87914.|106218.|123234.|141548.|159256.|177590.	26.217944429		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017760480176647	0.18289844445176812	0.30227503048479054	0.993371003783601	1.0040372877684718	0.0021447618833671835	0.0006985999999998826	0.0015764304847905586
209	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	32	Bₖ with less leader modification with k=32	60.0	1.875	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	block	1 per confirmed block			537.|1044.|1513.|2054.|2622.|3233.|3879.|4445.|4949.|6067.	27.706741842		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017697656790693076	0.1999472695514616	0.32248294499555086	0.9898571950720442	1.097628330404427	0.026539953359931933	0.0006985999999998826	0.021784344995550875
210	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	32	Bₖ with k=32	300.0	9.375	1000000	18406|36539|54633|72856|90776|109172|126852|145048|163534|182184	constant	1 per confirmed pow solution			18282.|36293.|54297.|72407.|90255.|108517.|126116.|144199.|162653.|181221.	31.14907461		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018406	0.182184	0.29954260000000005	0.018387914386868362	0.18227088027035726	0.29971334888960416	0.9990174066537196	1.0004768820003802	0.0002593972672714557	-0.0004574000000000522	0.00017074888960411094
211	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	32	Bₖ with k=32	300.0	9.375	1000000	18406|36539|54633|72856|90776|109172|126852|145048|163534|182184	block	1 per confirmed block			586.|1121.|1764.|2225.|2819.|3411.|3922.|4412.|5166.|5644.	32.822528883		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018406	0.182184	0.29954260000000005	0.01886063727067911	0.18165432893466366	0.2985516575474735	1.0247004928109917	0.9970926587113229	0.010118848524814428	-0.0004574000000000522	-0.0009909424525265664
212	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	32	Bₖ with less leader modification with k=32	120.0	3.75	1000000	17909|36134|54445|72744|91025|109376|127157|145496|163600|182114	constant	1 per confirmed pow solution			17561.|35477.|53469.|71560.|89510.|107726.|125315.|143465.|161406.|179823.	27.511877608		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017909	0.182114	0.3006952	0.017822781007437238	0.18250361306875384	0.3015615358383943	0.9951857170940441	1.0021393910888445	0.0012453210625829243	0.0006951999999998959	0.0008663358383942943
213	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	32	Bₖ with less leader modification with k=32	120.0	3.75	1000000	17909|36134|54445|72744|91025|109376|127157|145496|163600|182114	block	1 per confirmed block			520.|1063.|1630.|2208.|2708.|3352.|3930.|4395.|5137.|5848.	30.177814631		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017909	0.182114	0.3006952	0.01688805170341983	0.18992562761845994	0.3121204247994544	0.9429924453302714	1.042894163098169	0.016331044044096278	0.0006951999999998959	0.011425224799454403
214	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	600.0	37.5	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17919.|36087.|54403.|72687.|91041.|108721.|126779.|144370.|163163.|181966.	31.542325332		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.01797046741868712	0.18248864748640106	0.3004350459716629	0.9990808594366554	1.0005024615887381	0.00027761755398816596	0.00022759999999982794	0.0002074459716629451
215	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	600.0	37.5	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	discount	1 per confirmed pow solution			17559.5625|35374.1875|53302.|71228.625|89210.875|106595.0625|124277.5|141531.875|159965.0625|178418.25	32.782703899		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.017964426786487058	0.1825319730772418	0.3005274368441568	0.9987450262126568	1.0007399961470957	0.0004060972713458186	0.00022759999999982794	0.0002998368441568533
216	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	600.0	37.5	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			17446.|35256.|53116.|71081.|89080.|106516.|124288.|141584.|160242.|178854.	33.853195589		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.01784824591825982	0.18297777000254742	0.3014918211737938	0.9922858685861913	1.0031840984366378	0.0018073150103081314	0.00022759999999982794	0.001264221173793878
217	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	16	George's protocol with k=16	600.0	37.5	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17123.5625|34608.625|52115.5625|69749.25|87406.75|104564.75|121983.875|138966.25|157274.3125|175546.25	35.011141383		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.01784933079260874	0.18298663526658032	0.30151789379499316	0.9923461829437227	1.0032327026572823	0.0018329956379710473	0.00022759999999982794	0.0012902937949932358
